id,inhabitants,inhabitants_from_european_union,inhabitants_from_france,inhabitants_from_greece,inhabitants_from_italy,inhabitants_from_austria,inhabitants_from_spain,inhabitants_from_poland,inhabitants_from_bulgaria,inhabitants_from_rumania,inhabitants_from_croatia,inhabitants_from_united_kingdom,inhabitants_from_former_yugoslavia,inhabitants_from_bosnia_herzegovina,inhabitants_from_serbia,inhabitants_from_former_soviet_union,inhabitants_from_russia,inhabitants_from_ukraine,inhabitants_from_kazakhstan,inhabitants_from_islamic_countries,inhabitants_from_turkey,inhabitants_from_iran,inhabitants_from_arabic_countries,inhabitants_from_lebanon,inhabitants_from_syria,inhabitants_from_vietnam,inhabitants_from_united_states,inhabitants_from_undefined,inhabitants_percentage,inhabitants_from_european_union_percentage,inhabitants_from_france_percentage,inhabitants_from_greece_percentage,inhabitants_from_italy_percentage,inhabitants_from_austria_percentage,inhabitants_from_spain_percentage,inhabitants_from_poland_percentage,inhabitants_from_bulgaria_percentage,inhabitants_from_rumania_percentage,inhabitants_from_croatia_percentage,inhabitants_from_united_kingdom_percentage,inhabitants_from_former_yugoslavia_percentage,inhabitants_from_bosnia_herzegovina_percentage,inhabitants_from_serbia_percentage,inhabitants_from_former_soviet_union_percentage,inhabitants_from_russia_percentage,inhabitants_from_ukraine_percentage,inhabitants_from_kazakhstan_percentage,inhabitants_from_islamic_countries_percentage,inhabitants_from_turkey_percentage,inhabitants_from_iran_percentage,inhabitants_from_arabic_countries_percentage,inhabitants_from_lebanon_percentage,inhabitants_from_syria_percentage,inhabitants_from_vietnam_percentage,inhabitants_from_united_states_percentage,inhabitants_from_undefined_percentage
01100311,5368,976,100,41,143,26,129,156,94,74,18,65,228,36,34,608,240,195,31,1456,360,66,696,49,286,837,236,202,100.0,18.181818181818183,1.8628912071535022,0.763785394932936,2.663934426229508,0.48435171385991055,2.403129657228018,2.9061102831594634,1.751117734724292,1.3785394932935917,0.3353204172876304,1.2108792846497765,4.247391952309985,0.6706408345752608,0.6333830104321907,11.326378539493295,4.470938897168406,3.63263785394933,0.5774962742175858,27.123695976154995,6.7064083457526085,1.2295081967213115,12.965722801788376,0.912816691505216,5.327868852459016,15.592399403874813,4.396423248882265,3.7630402384500745
01100312,5681,1211,121,43,169,51,100,162,130,68,34,116,157,19,61,1007,427,311,51,1424,387,73,665,66,214,179,126,241,100.0,21.31666960042246,2.129906706565745,0.756908994895265,2.9748283752860414,0.8977292730153142,1.7602534765006161,2.851610631930998,2.2883295194508007,1.196972364020419,0.5984861820102095,2.0418940327407147,2.7635979581059673,0.33444816053511706,1.0737546206653759,17.725752508361204,7.516282344657631,5.474388311916916,0.8977292730153142,25.066009505368775,6.812180954057384,1.2849850378454497,11.705685618729097,1.1617672944904065,3.7669424397113183,3.1508537229361027,2.2179193803907764,4.2422108783664845
01100313,6059,1596,175,71,266,59,170,227,105,77,34,131,184,33,44,692,217,275,49,1455,616,80,445,56,137,186,388,287,100.0,26.340980359795346,2.8882653903284368,1.1718105297903945,4.390163393299225,0.9737580458821588,2.805743522033339,3.746492820597459,1.7329592341970623,1.2708367717445122,0.5611487044066678,2.162072949331573,3.036804753259614,0.5446443307476482,0.7261924409968642,11.42102657204159,3.581449084007262,4.538702756230402,0.8087143092919623,24.013863673873576,10.166694173956097,1.320349892721571,7.3444462782637405,0.9242449249050998,2.261099191285691,3.069813500577653,6.40369697969962,4.736755240138637
01100414,3289,830,80,22,96,85,80,138,41,75,26,53,95,18,32,577,264,143,21,862,261,62,307,16,60,34,127,86,100.0,25.235633931286106,2.4323502584372148,0.6688963210702341,2.918820310124658,2.584372149589541,2.4323502584372148,4.195804195804196,1.2465795074490726,2.280328367284889,0.7905138339920948,1.6114320462146547,2.8884159318941927,0.5472788081483734,0.972940103374886,17.543326238978413,8.02675585284281,4.3478260869565215,0.638491942839769,26.20857403466099,7.935542718151415,1.8850714502888417,9.334144116752812,0.486470051687443,1.8242626938279112,1.0337488598358164,3.8613560352690786,2.614776527820006
01100415,6171,2110,270,94,354,192,169,225,61,64,46,280,152,21,34,948,330,382,28,945,211,85,398,12,168,120,373,154,100.0,34.192189272403176,4.375303840544483,1.523253929671042,5.7365094798249885,3.1113271754982983,2.738616107600065,3.6460865337870683,0.9884945713822719,1.037109058499433,0.7454221357964673,4.537352130935019,2.4631340139361533,0.3403014098201264,0.5509641873278237,15.362177929022849,5.347593582887701,6.1902446929184896,0.45373521309350184,15.313563441905686,3.4192189272403173,1.3774104683195594,6.4495219575433484,0.19445794846864364,2.7224112785610113,1.9445794846864366,6.044401231567007,2.4955436720142603
01100416,6048,2257,352,106,403,189,201,196,76,74,46,335,156,28,43,763,261,272,16,792,212,79,290,27,82,65,474,142,100.0,37.31812169312169,5.82010582010582,1.7526455026455026,6.663359788359788,3.125,3.3234126984126986,3.2407407407407405,1.2566137566137565,1.2235449735449735,0.7605820105820106,5.539021164021165,2.579365079365079,0.4629629629629629,0.7109788359788359,12.61574074074074,4.315476190476191,4.497354497354497,0.26455026455026454,13.095238095238097,3.505291005291005,1.3062169312169312,4.794973544973545,0.4464285714285714,1.3558201058201058,1.0747354497354498,7.837301587301587,2.3478835978835977
01200517,2489,762,72,38,52,13,41,228,89,69,22,36,116,22,41,228,77,95,4,914,182,61,462,149,100,30,32,86,100.0,30.614704700683003,2.8927280032141423,1.5267175572519083,2.0891924467657694,0.5222981116914424,1.6472478907191643,9.16030534351145,3.5757332261952595,2.772197669746886,0.8838891120932101,1.4463640016070711,4.660506227400562,0.8838891120932101,1.6472478907191643,9.16030534351145,3.0936118923262352,3.816793893129771,0.16070711128967458,36.72157492969064,7.312173563680193,2.450783447167537,18.56167135395741,5.986339895540378,4.017677782241864,1.2053033346725592,1.2856568903173966,3.455202892728003
01200518,4742,1283,107,102,148,27,59,289,205,91,49,57,309,46,112,330,109,116,12,1675,619,54,684,174,137,60,73,229,100.0,27.056094474905102,2.256431885280472,2.1509911429776465,3.1210459721636443,0.5693800084352594,1.2442007591733444,6.094474905103332,4.323070434415858,1.9190215099114296,1.033319274567693,1.2020244622522143,6.516237874314636,0.9700548291859975,2.361872627583298,6.959088991986503,2.2986081822016025,2.446225221425559,0.25305778152678193,35.32264867144665,13.053563897089834,1.1387600168705188,14.42429354702657,3.6693378321383383,2.8890763390974272,1.2652889076339098,1.5394348376212568,4.8291859974694225
01200519,5611,1472,153,75,156,57,89,336,155,122,87,93,430,54,147,450,125,232,16,1938,606,71,900,238,278,53,100,292,100.0,26.23418285510604,2.7267866690429514,1.3366601318837996,2.7802530743183036,1.0158617002316879,1.5861700231687754,5.988237390839422,2.7624309392265194,2.1743004811976476,1.5505257529852077,1.6574585635359116,7.663518089467118,0.9623952949563358,2.6198538584922475,8.019960791302799,2.2277668864729994,4.1347353412938865,0.28515416146854394,34.53929780787738,10.800213865621101,1.2653715915166637,16.039921582605597,4.241668151844591,4.954553555515951,0.9445731598645517,1.7822135091783997,5.204063446800927
01200520,4841,1292,122,55,180,66,83,290,94,93,74,85,321,52,106,427,151,159,22,1643,761,96,497,133,108,61,105,239,100.0,26.68870068167734,2.520140466845693,1.1361288989878124,3.7182400330510226,1.363354678785375,1.7145217930179715,5.990497831026648,1.9417475728155338,1.9210906837430284,1.5286097913654202,1.755835571162983,6.630861392274323,1.0741582317702953,2.189630241685602,8.820491633959925,3.1191902499483577,3.2844453625284036,0.454451559595125,33.939268746126835,15.719892584176822,1.9830613509605453,10.266473869035323,2.7473662466432556,2.2309440198306136,1.2600702334228464,2.1689733526130963,4.936996488328858
01200521,3289,865,48,40,113,18,28,168,231,71,42,44,186,32,94,307,68,160,4,1352,481,47,632,208,148,15,49,146,100.0,26.299787169352385,1.459410155062329,1.2161751292186074,3.4356947400425666,0.5472788081483734,0.8513225904530252,5.107935542718152,7.023411371237458,2.1587108543630285,1.276983885679538,1.3377926421404682,5.655214350866525,0.972940103374886,2.8580115536637276,9.334144116752812,2.067497719671633,4.8647005168744295,0.12161751292186075,41.10671936758894,14.624505928853754,1.4290057768318638,19.215567041653998,6.324110671936759,4.499847978108848,0.4560656734569778,1.4898145332927941,4.439039221647918
01200522,4558,1369,150,59,140,69,117,261,107,113,77,126,246,53,61,525,153,207,30,1304,436,102,469,110,81,28,115,195,100.0,30.03510311540149,3.290917068889864,1.294427380430013,3.0715225976305396,1.5138218516893374,2.5669153137340937,5.726195699868363,2.3475208424747698,2.4791575252303644,1.689337428696797,2.7643703378674855,5.3971039929793765,1.1627906976744187,1.338306274681878,11.518209741114523,3.356735410267661,4.5414655550680125,0.6581834137779727,28.609039052215884,9.565598946906539,2.237823606845107,10.289600702062309,2.413339183852567,1.7770952172005263,0.614304519526108,2.5230364194822292,4.278192189556823
01200623,6023,1667,168,77,193,77,100,367,187,118,61,116,277,65,72,555,180,214,26,2081,919,118,721,159,189,45,126,352,100.0,27.67723725718081,2.789307653993027,1.278432674746804,3.204383197741989,1.278432674746804,1.6603021749958493,6.093308982234767,3.104765067242238,1.959156566495102,1.012784326747468,1.9259505229951852,4.599037024738503,1.079196413747302,1.1954175659970114,9.214677071226964,2.988543914992529,3.5530466544911175,0.4316785654989208,34.55088826166362,15.258176988211854,1.959156566495102,11.970778681720073,2.6398804582434003,3.137971110742155,0.7471359787481322,2.09198074049477,5.844263655985389
01200624,5139,995,95,61,157,69,77,155,70,47,25,91,124,12,45,779,399,209,46,1515,635,130,523,106,74,63,115,254,100.0,19.361743529869624,1.8486086787312708,1.1870013621327107,3.055069079587468,1.3426736719206072,1.4983459817085036,3.0161510021404943,1.3621327106440941,0.9145748200038918,0.4864759680871765,1.7707725238373224,2.4129208017123953,0.23350846468184472,0.8756567425569177,15.15859116559642,7.7641564506713365,4.066939093208796,0.8951157812804047,29.480443666082895,12.356489589414283,2.5296750340533176,10.177077252383732,2.0626581046896284,1.4399688655380425,1.2259194395796849,2.237789453201012,4.942595835765713
01200625,4293,953,78,70,73,33,50,205,165,33,62,43,295,72,81,338,109,137,3,1935,941,40,751,240,205,27,42,323,100.0,22.198928488236664,1.8169112508735148,1.630561378989052,1.7004425809457255,0.7686932215234101,1.1646866992778944,4.7752154670393665,3.843466107617051,0.7686932215234101,1.444211507104589,1.001630561378989,6.871651525739576,1.6771488469601679,1.8867924528301887,7.8732820871185645,2.5390170044258094,3.1912415560214304,0.06988120195667365,45.073375262054505,21.919403680409967,0.9317493594223155,17.49359422315397,5.590496156533892,4.7752154670393665,0.628930817610063,0.9783368273934312,7.5238760773351965
01200626,2856,915,94,64,112,41,37,225,35,41,37,83,143,27,50,426,151,122,18,723,281,66,246,47,48,25,88,79,100.0,32.037815126050425,3.2913165266106446,2.2408963585434174,3.9215686274509802,1.4355742296918768,1.2955182072829132,7.878151260504201,1.2254901960784315,1.4355742296918768,1.2955182072829132,2.9061624649859943,5.007002801120448,0.9453781512605042,1.7507002801120448,14.915966386554622,5.287114845938375,4.271708683473389,0.6302521008403361,25.31512605042017,9.838935574229692,2.3109243697478994,8.61344537815126,1.6456582633053223,1.680672268907563,0.8753501400560224,3.081232492997199,2.7661064425770308
01200627,2328,357,22,26,48,12,22,104,20,36,10,15,177,49,69,365,112,127,21,1170,356,42,619,168,181,19,12,194,100.0,15.335051546391753,0.9450171821305842,1.1168384879725086,2.0618556701030926,0.5154639175257731,0.9450171821305842,4.4673539518900345,0.859106529209622,1.5463917525773196,0.429553264604811,0.6443298969072164,7.603092783505154,2.104810996563574,2.9639175257731956,15.6786941580756,4.810996563573884,5.4553264604811,0.902061855670103,50.25773195876289,15.292096219931272,1.804123711340206,26.5893470790378,7.216494845360824,7.774914089347079,0.816151202749141,0.5154639175257731,8.333333333333332
01200628,1573,508,57,40,43,17,37,136,35,29,12,28,81,15,27,162,72,54,12,348,151,34,113,16,16,24,34,91,100.0,32.2949777495232,3.6236490781945325,2.542911633820725,2.733630006357279,1.080737444373808,2.3521932612841705,8.645899554990464,2.2250476795931338,1.8436109345200253,0.7628734901462174,1.7800381436745074,5.149396058486968,0.9535918626827717,1.7164653528289893,10.298792116973935,4.577240940877305,3.4329307056579785,0.7628734901462174,22.123331214240306,9.599491417673237,2.161474888747616,7.183725365543547,1.0171646535282899,1.0171646535282899,1.5257469802924348,2.161474888747616,5.785123966942149
01200629,3084,912,128,43,88,54,109,153,57,33,27,80,102,14,18,392,155,125,15,719,206,72,264,20,72,41,91,82,100.0,29.571984435797667,4.150453955901426,1.3942931258106357,2.853437094682231,1.7509727626459144,3.5343709468223086,4.961089494163424,1.8482490272373542,1.0700389105058365,0.8754863813229572,2.594033722438392,3.3073929961089497,0.4539559014267186,0.5836575875486382,12.710765239948119,5.025940337224384,4.053177691309987,0.48638132295719844,23.313878080415044,6.679636835278859,2.3346303501945527,8.560311284046692,0.648508430609598,2.3346303501945527,1.3294422827496757,2.9507133592736703,2.6588845654993514
01300730,5901,1466,69,80,95,29,40,280,425,199,71,49,368,65,135,465,139,176,6,2748,1361,28,967,266,214,41,32,359,100.0,24.843246907303847,1.1692933401118455,1.3557024233180817,1.609896627690222,0.49144212845280466,0.6778512116590408,4.744958481613286,7.202169123877308,3.3723097780037286,1.2031859006947974,0.8303677342823249,6.236231147263176,1.1015082189459413,2.2877478393492625,7.88002033553635,2.3555329605151667,2.9825453312997796,0.10167768174885612,46.5683782409761,23.063887476698863,0.4744958481613286,16.387053041857314,4.507710557532621,3.6265039823758687,0.6947974919505169,0.5422809693272327,6.083714624639891
01300731,5654,1531,63,120,146,33,76,299,312,185,69,51,417,97,140,371,104,171,18,2329,1170,32,861,220,230,24,39,323,100.0,27.07817474354439,1.1142553944110365,2.122391227449593,2.5822426600636716,0.5836575875486382,1.3441811107180757,5.288291475061903,5.518217191368943,3.272019808984789,1.2203749557835162,0.9020162716660771,7.375309515387336,1.7155995755217546,2.4761230986911924,6.561726211531658,1.839405730456314,3.0244074991156706,0.31835868411743895,41.19207640608419,20.693314467633535,0.5659709939865581,15.228157056950831,3.8910505836575875,4.067916519278387,0.4244782454899187,0.6897771489211179,5.7127697205518215
01300732,6403,1668,99,264,145,32,74,291,395,91,72,80,489,147,117,403,146,105,34,2897,1332,44,961,192,288,31,77,374,100.0,26.05028892706544,1.5461502420740278,4.123067312197407,2.264563485866,0.49976573481180697,1.1557082617523036,4.544744650944869,6.168983289083243,1.421208808371076,1.1244729033265657,1.2494143370295174,7.637045135092925,2.2957988442917383,1.8272684679056694,6.293924722786194,2.280181165078869,1.6398563173512417,0.5310010932375449,45.2444166796814,20.802748711541465,0.6871778853662346,15.008589723567079,2.998594408870842,4.497891613306263,0.484148055598938,1.2025612993909105,5.841012025612994
01300733,7508,1688,128,94,168,58,70,358,328,158,74,96,544,139,178,468,127,182,35,3602,2053,46,1035,257,262,45,106,462,100.0,22.48268513585509,1.7048481619605753,1.2519978689397975,2.237613212573255,0.7725093233883857,0.9323388385721897,4.768247202983484,4.3686734150239745,2.1044219499200856,0.9856153436334577,1.2786361214704314,7.245604688332445,1.8513585508790624,2.370804475226425,6.233351092168354,1.6915290356952586,2.424080980287693,0.46616941928609484,47.97549280767181,27.344166222695794,0.6126798082045818,13.78529568460309,3.423015450186468,3.4896110815130528,0.5993606819392647,1.4118273841236015,6.153436334576452
01300834,9698,1312,82,63,172,47,108,327,107,76,54,80,404,87,78,802,290,235,99,5612,3243,54,1781,713,383,41,92,946,100.0,13.528562590224787,0.8455351618890492,0.6496184780367087,1.7735615590843474,0.48463600742421115,1.1136316766343575,3.371829243142916,1.1033202722210766,0.7836667354093628,0.5568158383171787,0.8249123530624871,4.16580738296556,0.8970921839554548,0.8042895442359249,8.269746339451434,2.990307279851516,2.423180037121056,1.0208290369148278,57.86760156733347,33.439884512270574,0.5568158383171787,18.36461126005362,7.352031346669416,3.949267890286657,0.4227675809445246,0.9486492060218602,9.75458857496391
01300835,6823,1260,97,53,124,40,85,415,73,81,100,83,392,48,131,611,235,188,70,3215,1922,61,833,217,175,30,98,615,100.0,18.466950021984466,1.4216620255019785,0.7767844056866482,1.8173823831159313,0.5862523816503005,1.2457863110068885,6.0823684596218675,1.0699105965117983,1.1871610728418585,1.4656309541257513,1.2164736919243735,5.745273340172945,0.7035028579803606,1.9199765499047339,8.95500512970834,3.4442327421955152,2.7553861937564124,1.0259416678880258,47.1200351751429,28.169426938296937,0.8940348820167082,12.208705847867506,3.18041917045288,2.5648541697200646,0.43968928623772535,1.4363183350432362,9.01363036787337
01300836,10137,2285,142,105,264,88,117,500,381,185,122,91,705,176,190,764,344,242,47,4588,2191,80,1771,487,467,51,173,645,100.0,22.541185755154387,1.4008089178257865,1.0358094110683633,2.604320804971885,0.8681069349906284,1.1541876294761764,4.932425766992207,3.7585084344480615,1.8249975337871167,1.2035118871460984,0.8977014895925817,6.954720331459012,1.7362138699812568,1.8743217914570385,7.536746571964093,3.3935089276906383,2.387294071224228,0.4636480220972674,45.25993883792049,21.61388971095985,0.789188122718753,17.470652066686394,4.804182697050409,4.606885666370721,0.5031074282332051,1.7066193153793034,6.362829239419947
01400937,6004,1579,97,92,174,33,50,439,286,121,70,70,354,66,80,359,122,151,13,2425,1149,46,766,128,221,45,70,400,100.0,26.29913391072618,1.6155896069287141,1.5323117921385743,2.898067954696869,0.5496335776149234,0.8327781479013991,7.311792138574284,4.763491005996003,2.0153231179213855,1.1658894070619585,1.1658894070619585,5.896069287141906,1.0992671552298467,1.3324450366422385,5.979347101932046,2.031978680879414,2.514990006662225,0.21652231845436376,40.38974017321785,19.13724183877415,0.7661558960692871,12.758161225849435,2.1319120586275817,3.6808794137241843,0.7495003331112592,1.1658894070619585,6.662225183211193
01400938,5386,1570,122,91,180,51,90,311,301,63,98,117,410,79,145,373,130,130,18,1998,979,51,640,193,111,56,97,268,100.0,29.14964723356851,2.265131823245451,1.68956554028964,3.3419977720014855,0.9468993687337541,1.6709988860007428,5.7742294838470105,5.58856294095804,1.1696992202005199,1.81953212031192,2.1722985518009654,7.612328258447827,1.4667656888228742,2.6921648718900855,6.9253620497586335,2.4136650575566283,2.4136650575566283,0.33419977720014854,37.09617526921649,18.176754548830303,0.9468993687337541,11.88265874489417,3.583364277757148,2.0608986260675826,1.0397326401782399,1.8009654660230228,4.975863349424434
01400939,3572,918,89,34,74,34,39,238,186,53,41,53,257,46,68,434,111,178,9,1294,485,44,401,78,100,41,39,168,100.0,25.699888017917132,2.4916013437849944,0.9518477043673013,2.0716685330347144,0.9518477043673013,1.0918253079507279,6.662933930571109,5.207166853303471,1.4837625979843225,1.1478163493840985,1.4837625979843225,7.19484882418813,1.287793952967525,1.9036954087346025,12.150055991041434,3.1075027995520714,4.983202687569989,0.251959686450168,36.22620380739082,13.577827547592387,1.2318029115341544,11.226203807390817,2.1836506159014557,2.799552071668533,1.1478163493840985,1.0918253079507279,4.703247480403135
01400940,3092,654,42,24,59,21,22,277,71,27,38,9,258,63,49,170,62,63,6,1391,738,25,465,63,96,19,13,415,100.0,21.15135834411384,1.3583441138421735,0.7761966364812419,1.9081500646830531,0.6791720569210867,0.7115135834411385,8.958602846054333,2.296248382923674,0.8732212160413971,1.2289780077619665,0.2910737386804657,8.34411384217335,2.03751617076326,1.5847347994825356,5.498059508408796,2.0051746442432083,2.03751617076326,0.19404915912031048,44.98706338939198,23.86804657179819,0.8085381630012937,15.038809831824063,2.03751617076326,3.1047865459249677,0.6144890038809833,0.42043984476067264,13.421733505821475
01400941,1952,438,27,28,47,4,23,143,76,12,9,12,139,19,37,149,42,52,9,817,413,22,263,72,78,6,15,182,100.0,22.438524590163937,1.3831967213114753,1.4344262295081966,2.4077868852459017,0.20491803278688525,1.1782786885245902,7.325819672131148,3.8934426229508197,0.6147540983606558,0.4610655737704918,0.6147540983606558,7.120901639344263,0.9733606557377049,1.8954918032786885,7.633196721311474,2.151639344262295,2.663934426229508,0.4610655737704918,41.85450819672131,21.1577868852459,1.1270491803278688,13.473360655737704,3.6885245901639343,3.995901639344263,0.3073770491803279,0.7684426229508197,9.323770491803279
01400942,5053,1565,155,121,170,63,66,246,332,101,32,92,231,54,54,406,138,148,25,1757,778,55,610,95,213,46,88,202,100.0,30.971699980209777,3.067484662576687,2.3946170591727687,3.364338017019592,1.2467840886602017,1.3061547595487828,4.868395012863645,6.570354245002968,1.9988125865822284,0.6332871561448644,1.8207005739164852,4.57154165842074,1.0686720759944586,1.0686720759944586,8.034830793587968,2.7310508608747277,2.9289530971699977,0.4947555907381753,34.771422917078965,15.396793983772017,1.0884622996239859,12.072036414011478,1.8800712448050663,4.215317633089254,0.9103502869582426,1.741539679398377,3.9976251731644568
01401043,5264,1245,77,94,104,30,51,256,300,95,77,56,393,120,104,295,71,111,12,2555,1434,34,781,270,155,33,47,333,100.0,23.651215805471125,1.4627659574468086,1.7857142857142856,1.9756838905775076,0.5699088145896657,0.9688449848024315,4.86322188449848,5.699088145896656,1.804711246200608,1.4627659574468086,1.0638297872340425,7.46580547112462,2.2796352583586628,1.9756838905775076,5.604103343465046,1.3487841945288754,2.108662613981763,0.22796352583586624,48.53723404255319,27.241641337386017,0.6458966565349544,14.83662613981763,5.12917933130699,2.9445288753799392,0.6268996960486323,0.8928571428571428,6.325987841945288
01401044,7225,1965,115,104,202,65,90,376,415,237,80,75,559,177,197,515,185,191,16,3052,1551,49,1057,313,204,53,77,423,100.0,27.197231833910035,1.591695501730104,1.439446366782007,2.795847750865052,0.8996539792387545,1.245674740484429,5.204152249134948,5.743944636678201,3.2802768166089966,1.107266435986159,1.0380622837370241,7.737024221453287,2.449826989619377,2.726643598615917,7.1280276816609,2.5605536332179932,2.643598615916955,0.22145328719723184,42.24221453287198,21.46712802768166,0.6782006920415226,14.62975778546713,4.3321799307958475,2.823529411764706,0.7335640138408305,1.065743944636678,5.854671280276817
01401045,4110,821,58,71,72,21,56,163,154,86,14,67,151,63,42,246,96,82,16,2131,1035,25,752,187,194,15,49,274,100.0,19.97566909975669,1.4111922141119222,1.727493917274939,1.7518248175182483,0.5109489051094891,1.3625304136253042,3.9659367396593677,3.7469586374695862,2.0924574209245743,0.34063260340632606,1.6301703163017032,3.673965936739659,1.532846715328467,1.0218978102189782,5.985401459854015,2.335766423357664,1.995133819951338,0.38929440389294406,51.84914841849149,25.18248175182482,0.6082725060827251,18.29683698296837,4.549878345498783,4.7201946472019465,0.36496350364963503,1.1922141119221412,6.666666666666667
01401046,4778,1442,111,53,158,64,86,347,197,106,54,96,218,34,76,379,106,176,10,1643,657,53,655,165,145,62,79,255,100.0,30.17999162829636,2.3231477605692756,1.1092507325240686,3.3068229384679784,1.3394725826705736,1.799916282963583,7.262452909167015,4.123064043532859,2.218501465048137,1.1301799916282964,2.0092088740058602,4.562578484721641,0.7115948095437421,1.5906236919213061,7.932189200502303,2.218501465048137,3.683549602344077,0.2092925910422771,34.38677270824613,13.750523231477604,1.1092507325240686,13.708664713269151,3.453327752197572,3.0347425701130177,1.297614064462118,1.6534114692339892,5.336961071578066
01401047,5867,1373,87,95,116,50,104,269,324,78,31,68,326,77,103,336,122,102,34,2158,877,86,832,212,235,33,80,242,100.0,23.402079427305267,1.4828702914607126,1.619226180330663,1.9771603886142832,0.8522243054371911,1.7726265553093576,4.584966763252088,5.522413499232998,1.329469916482018,0.5283790693710585,1.1590250553945798,5.556502471450486,1.3124254303732743,1.7555820692006137,5.726947332537923,2.0794273052667465,1.7385375830918697,0.5795125276972899,36.782001022669164,14.94801431736833,1.4658258053519686,14.181012442474861,3.6134310550536903,4.005454235554798,0.5624680415885461,1.3635588886995058,4.1247656383160045
01401048,6093,1821,191,137,202,79,95,330,344,96,55,87,379,86,143,308,129,98,21,2437,1308,54,703,197,134,42,87,256,100.0,29.886755292959133,3.1347447891022484,2.2484818644345967,3.315279829312326,1.2965698342360086,1.559166256359757,5.416051206302314,5.645823075660594,1.5755785327424916,0.9026752010503857,1.427868045297883,6.220252749056294,1.4114557689151486,2.346955522731003,5.0549811258821595,2.117183653372723,1.60840308550796,0.34465780403741997,39.99671754472345,21.467257508616445,0.8862629246676514,11.537830297062204,3.2332184473986545,2.199245035286394,0.6893156080748399,1.427868045297883,4.201542753979977
01401049,4194,1217,66,113,67,26,48,239,342,164,34,37,210,57,72,319,79,184,6,1870,1065,56,479,72,158,36,23,208,100.0,29.017644253695757,1.5736766809728182,2.6943252265140676,1.597520267048164,0.619933237958989,1.144492131616595,5.69861707200763,8.15450643776824,3.9103481163567,0.8106819265617549,0.882212684787792,5.007153075822604,1.3590844062947067,1.7167381974248928,7.6061039580352885,1.8836432999523127,4.387219837863614,0.14306151645207438,44.587505960896515,25.393419170243202,1.335240820219361,11.421077730090605,1.7167381974248928,3.7672865999046254,0.8583690987124464,0.5484024797329518,4.959465903671912
02100101,5489,925,40,53,132,31,50,201,131,71,46,43,170,48,38,1350,242,790,41,2153,858,116,743,152,159,30,47,328,100.0,16.85188558936054,0.7287301876480233,0.9655674986336309,2.404809619238477,0.5647658954272181,0.9109127345600291,3.661869192931317,2.3865913645472765,1.2934960830752413,0.8380397157952268,0.7833849517216251,3.0971032975040993,0.874476225177628,0.6922936782656222,24.594643833120788,4.408817635270541,14.39242120604846,0.7469484423392239,39.22390235015485,15.631262525050099,2.1133175441792678,13.536163235562032,2.7691747130624886,2.8967024959008927,0.5465476407360175,0.8562579704864274,5.975587538713791
02100102,6274,951,61,100,114,39,40,204,94,56,66,67,255,70,70,527,175,197,12,3127,1582,54,1285,463,258,66,104,692,100.0,15.157794070768249,0.9722664966528529,1.5938795027095953,1.8170226330889387,0.6216130060567421,0.637551801083838,3.2515141855275744,1.4982467325470195,0.8925725215173733,1.0519604717883329,1.0678992668154288,4.064392731909468,1.1157156518967166,1.1157156518967166,8.399744979279566,2.7892891297417917,3.1399426203379024,0.19126554032515142,49.84061204972904,25.215173732865797,0.8606949314631814,20.481351609818297,7.379662097545426,4.112209116990755,1.0519604717883329,1.657634682817979,11.029646158750399
02100103,3550,601,85,23,63,30,38,114,89,25,22,56,103,38,16,426,74,261,20,1719,1093,23,488,178,136,28,52,426,100.0,16.929577464788732,2.3943661971830985,0.647887323943662,1.7746478873239435,0.8450704225352111,1.0704225352112675,3.211267605633803,2.5070422535211265,0.7042253521126761,0.6197183098591549,1.5774647887323943,2.9014084507042255,1.0704225352112675,0.4507042253521127,12.0,2.084507042253521,7.352112676056338,0.5633802816901409,48.4225352112676,30.788732394366196,0.647887323943662,13.746478873239438,5.014084507042253,3.830985915492958,0.7887323943661971,1.4647887323943662,12.0
02100104,3916,464,30,31,79,24,28,102,64,13,6,18,48,15,12,181,33,57,3,2402,1830,33,364,40,151,110,20,482,100.0,11.8488253319714,0.7660878447395302,0.7916241062308479,2.017364657814096,0.6128702757916241,0.7150153217568949,2.6046986721144023,1.634320735444331,0.3319713993871297,0.15321756894790603,0.45965270684371806,1.2257405515832482,0.3830439223697651,0.30643513789581206,4.6220633299284986,0.8426966292134831,1.4555669050051072,0.07660878447395301,61.33810010214504,46.73135852911134,0.8426966292134831,9.295199182839632,1.0214504596527068,3.8559754851889685,2.8089887640449436,0.5107252298263534,12.308478038815117
02100105,6743,878,75,83,97,32,33,215,139,31,29,51,171,33,51,301,81,137,16,3909,3028,61,645,238,133,33,55,917,100.0,13.020910573928518,1.1122645706658758,1.2309061248702358,1.438528844727866,0.47456621681744027,0.48939641109298526,3.188491769242177,2.0613970043007566,0.4597360225418953,0.43007563399080523,0.7563399080527955,2.535963221118197,0.48939641109298526,0.7563399080527955,4.463888476939048,1.2012457363191458,2.0317366157496664,0.23728310840872013,57.97122942310544,44.90582826635029,0.9046418508082456,9.565475307726532,3.529586237579712,1.9724158386474862,0.48939641109298526,0.8156606851549755,13.599288150674774
